antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'oː', 'eː'})",frozenset({'o'}),0.1941783345615328,0.6109064112011791,0.17133382461311716,0.8823529411764706,1.4443340665578657,1.0,0.05270903511310929,3.3072955047899772,0.3817710714830056,0.27034883720930236,0.6976381461675579,0.5814056623855814
frozenset({'õ'}),"frozenset({'u', 'e'})",0.1234340456890199,0.5851142225497421,0.10427413411938098,0.844776119402985,1.443779841347419,1.0,0.03205111843988076,2.672821835496853,0.35065658433555086,0.17256097560975608,0.6258635773176744,0.5114938531523741
"frozenset({'a', 'eː'})",frozenset({'e'}),0.19344141488577746,0.6241709653647752,0.17428150331613854,0.900952380952381,1.4434384662956092,1.0,0.05354098864535482,3.7944277535287116,0.38088964909112155,0.2709049255441008,0.7364556489262372,0.5900865800865801
frozenset({'oː'}),"frozenset({'o', 'a'})",0.210759027266028,0.5626381724392041,0.17059690493736182,0.8094405594405595,1.4386520486716952,1.0,0.05201583101133944,2.2951464712364706,0.38632674091955,0.28300733496332514,0.5642979598329221,0.5563247328964421
frozenset({'oː'}),frozenset({'o'}),0.210759027266028,0.6109064112011791,0.18459837877671334,0.8758741258741259,1.4337288164188045,1.0,0.05584433780137274,3.1346694759567,0.3833024893257371,0.28976286871023715,0.6809871000211911,0.5890227082929134
frozenset({'oː'}),"frozenset({'o', 'i'})",0.210759027266028,0.5965364775239499,0.18017686072218128,0.8548951048951049,1.4330977854757967,1.0,0.05445141299053083,2.780495600678321,0.3829133562081956,0.2873090481786134,0.640351885557365,0.5784667000695414
"frozenset({'aː', 'eː'})",frozenset({'o'}),0.18791451731761238,0.6109064112011791,0.16359616801768606,0.8705882352941176,1.4250762790037605,1.0,0.04879798463058167,3.006632277081796,0.36730514543581694,0.25754060324825984,0.6674019607843135,0.5691903782019442
frozenset({'ũ'}),"frozenset({'o', 'u'})",0.1735445836403832,0.5663227708179809,0.1400147383935151,0.8067940552016986,1.424618780622908,1.0,0.04173248892584046,2.2446370873047368,0.36064598634347783,0.2334152334152334,0.5544936837870942,0.5270144641655857
"frozenset({'o', 'ɛ'})",frozenset({'e'}),0.2778187177597642,0.6241709653647752,0.2468680913780398,0.8885941644562334,1.423639056867897,1.0,0.07346171411752378,3.373513001368565,0.4120499543100824,0.3768278965129359,0.7035731003276642,0.6420538708939962
frozenset({'oː'}),"frozenset({'o', 'e'})",0.210759027266028,0.5663227708179809,0.16985998526160648,0.8059440559440559,1.423117871068424,1.0,0.05050234896540712,2.2348051810100444,0.37671323048380584,0.2797330097087378,0.5525337024912216,0.5529394970676689
"frozenset({'eː', 'iː'})",frozenset({'e'}),0.20412675018422993,0.6241709653647752,0.18091378039793662,0.8862815884476534,1.4199340206888615,1.0,0.053503789678671504,3.304909288697054,0.3715942520932336,0.27945361411496866,0.6974198343597365,0.5880640527834489
"frozenset({'eː', 'uː'})",frozenset({'e'}),0.19086219602063376,0.6241709653647752,0.16912306558585113,0.886100386100386,1.419643711851504,1.0,0.049992424444011196,3.2996515244245126,0.36532455524205226,0.26183685111237875,0.6969376939965173,0.578528351255624
"frozenset({'oː', 'i'})",frozenset({'e'}),0.1901252763448784,0.6241709653647752,0.1683861459100958,0.8856589147286821,1.4189364194649605,1.0,0.04971546863366837,3.2869115571487426,0.3645585901645219,0.2606959498003423,0.6957630338957286,0.577717296797635
frozenset({'eː'}),"frozenset({'o', 'e'})",0.21554900515843772,0.5663227708179809,0.17280766396462785,0.8017094017094017,1.4156404139488068,1.0,0.05073735411624214,2.187079129926562,0.3742820487911378,0.28372655777374467,0.5427691726757148,0.553424642299073
frozenset({'oː'}),"frozenset({'o', 'u'})",0.210759027266028,0.5663227708179809,0.16801768607221812,0.7972027972027972,1.4076827531609573,1.0,0.04866004977601876,2.1384773714837495,0.3669508739168181,0.2758620689655172,0.5323775629637991,0.5469423224790824
frozenset({'eː'}),"frozenset({'a', 'e'})",0.21554900515843772,0.576271186440678,0.17428150331613854,0.8085470085470086,1.40306686777275,1.0,0.050066822377377806,2.213226392251816,0.36621228837249015,0.2822195704057279,0.5481709401709401,0.555488338033095
"frozenset({'a', 'eː'})",frozenset({'o'}),0.19344141488577746,0.6109064112011791,0.16543846720707442,0.8552380952380951,1.3999494514331665,1.0,0.04726386666152578,2.6878175542023794,0.3542067494793261,0.25893886966551327,0.6279509379509377,0.5630231489459474
"frozenset({'oː', 'eː'})",frozenset({'e'}),0.1941783345615328,0.6241709653647752,0.16912306558585113,0.8709677419354838,1.395399322085539,1.0,0.04792258704965491,2.9126750184229895,0.35164016325424635,0.2604994324631101,0.6566729917773558,0.5709620291731728
frozenset({'eː'}),frozenset({'e'}),0.21554900515843772,0.6241709653647752,0.1875460574797347,0.8700854700854701,1.3939858121676303,1.0,0.05300662684657573,2.8928945429158754,0.360293486616202,0.28757062146892653,0.6543254566783979,0.5852788625515899
frozenset({'ã'}),"frozenset({'a', 'e'})",0.18312453942520265,0.576271186440678,0.14701547531319087,0.8028169014084507,1.3931234465617233,1.0,0.04148607971222662,2.1489104116222766,0.3454486464243604,0.24007220216606495,0.5346478873239437,0.5289659954612587
frozenset({'ũ'}),"frozenset({'u', 'e'})",0.1735445836403832,0.5851142225497421,0.14112011790714812,0.8131634819532909,1.3897516939680299,1.0,0.03957671377268662,2.220581831580358,0.3393371196027328,0.22852028639618138,0.5496675755073104,0.527173680523245
"frozenset({'oː', 'aː'})",frozenset({'e'}),0.18349299926308033,0.6241709653647752,0.15880619012527636,0.8654618473895583,1.3865781899735898,1.0,0.044275187637561525,2.7934755111692846,0.3414546809954183,0.24474730266893813,0.6420229939365307,0.5599446190902928
"frozenset({'eː', 'uː'})",frozenset({'o'}),0.19086219602063376,0.6109064112011791,0.16138540899042003,0.8455598455598454,1.3841070089562246,1.0,0.044786469785478705,2.5193809874723634,0.3429731100963977,0.25201380897583425,0.6030771030771027,0.5548667744083907
frozenset({'ã'}),"frozenset({'o', 'e'})",0.18312453942520265,0.5663227708179809,0.14333087693441415,0.7826961770623743,1.3820672898811215,1.0,0.0396232803623668,1.9957183602172548,0.33841906372005054,0.2364741641337386,0.49892729358307875,0.5178933064882463
frozenset({'eː'}),"frozenset({'i', 'e'})",0.21554900515843772,0.6112748710390568,0.18201915991156964,0.8444444444444444,1.3814479941062219,1.0,0.050259469580748645,2.498947257606064,0.35199377024053796,0.2822857142857143,0.5998314902580305,0.57110709262608
"frozenset({'eː', 'iː'})",frozenset({'o'}),0.20412675018422993,0.6109064112011791,0.1720707442888725,0.8429602888086641,1.379851763466052,1.0,0.04736840390366498,2.4776764160292717,0.3458898405900546,0.26762177650429797,0.5963960452904493,0.562312472510484
frozenset({'ĩ'}),"frozenset({'o', 'a'})",0.18828297715549006,0.5626381724392041,0.14591009579955785,0.7749510763209394,1.3773524696365615,1.0,0.03997490563138051,1.9434077729005805,0.3375183977771358,0.24116930572472597,0.485439950408618,0.517141549948289
frozenset({'ã'}),"frozenset({'o', 'i'})",0.18312453942520265,0.5965364775239499,0.14996315401621224,0.8189134808853119,1.3727802267589477,1.0,0.04072268631930616,2.2280152296732996,0.3324267803293514,0.23815096547688705,0.5511700339020424,0.5351516138212847
"frozenset({'oː', 'uː'})",frozenset({'e'}),0.18349299926308033,0.6241709653647752,0.156963890935888,0.855421686746988,1.3704925961223882,1.0,0.04243288844817317,2.599484156226973,0.3310876086845987,0.24122310305775765,0.6153082919914956,0.5534487418386652
frozenset({'ũ'}),"frozenset({'o', 'a'})",0.1735445836403832,0.5626381724392041,0.1337509211495947,0.7707006369426752,1.369797988645986,1.0,0.03610811377344689,1.9073835257512493,0.3266544584989849,0.2220183486238532,0.475721591122511,0.5042108292768386
frozenset({'ũ'}),"frozenset({'o', 'e'})",0.1735445836403832,0.5663227708179809,0.13448784082535004,0.7749469214437368,1.3683838287562144,1.0,0.036205591357675385,1.9269997636295382,0.3257415765333853,0.22215459525258674,0.48105857671903274,0.5062112616327337
"frozenset({'oː', 'a'})",frozenset({'e'}),0.1864406779661017,0.6241709653647752,0.159174649963154,0.8537549407114624,1.3678222603842438,1.0,0.04280379201378913,2.5698579935868064,0.3305362654320987,0.2443438914027149,0.6108734402852048,0.5543863251373132
"frozenset({'ã', 'u'})",frozenset({'o'}),0.1658069270449521,0.6109064112011791,0.13854089904200442,0.8355555555555556,1.3677308671759818,1.0,0.03724838428867702,2.3661096616144524,0.32230189459439146,0.21709006928406469,0.57736531986532,0.5311674038332663
frozenset({'eː'}),"frozenset({'o', 'a'})",0.21554900515843772,0.5626381724392041,0.16543846720707442,0.7675213675213675,1.3641473421434127,1.0,0.044162368873642444,1.8812990376695995,0.34029067255557727,0.2699939867708959,0.4684523938104392,0.5307809850049535
"frozenset({'ã', 'i'})",frozenset({'o'}),0.18017686072218128,0.6109064112011791,0.14996315401621224,0.8323108384458078,1.362419550990303,1.0,0.03989195465092979,2.3203264014954077,0.3244745051486625,0.23390804597701148,0.5690261510813658,0.5388936580648822
frozenset({'ĩ'}),"frozenset({'o', 'e'})",0.18828297715549006,0.5663227708179809,0.1451731761238025,0.7710371819960861,1.3614800988532059,1.0,0.03854423880324678,1.8940945650599292,0.3270908843731782,0.23821039903264815,0.4720432556817141,0.5136903541730593
frozenset({'ĩ'}),"frozenset({'o', 'i'})",0.18828297715549006,0.5965364775239499,0.1529108327192336,0.812133072407045,1.361413933608845,1.0,0.04059316874917525,2.1476027081798086,0.3270469075576022,0.24198250728862974,0.5343645283221189,0.5342320704839425
frozenset({'eː'}),"frozenset({'u', 'e'})",0.21554900515843772,0.5851142225497421,0.17170228445099484,0.7965811965811965,1.3614114405046394,1.0,0.04558149587634519,2.0395645362050487,0.33841272273146017,0.27299355594610425,0.5096992606761699,0.5450160390966436
"frozenset({'ĩ', 'ã'})",frozenset({'o'}),0.16654384672070743,0.6109064112011791,0.13780397936624908,0.8274336283185841,1.354435987488925,1.0,0.036061275658462455,2.2547474632957325,0.31397608476716,0.2154377880184332,0.5564913515687854,0.5265033039059748
"frozenset({'ĩ', 'a'})",frozenset({'o'}),0.17686072218128224,0.6109064112011791,0.14591009579955785,0.8250000000000001,1.3504523522316045,1.0,0.03786474672934195,2.2233919359932632,0.31526545671577005,0.22732491389207807,0.5502367424242426,0.5319209891435465
frozenset({'ã'}),frozenset({'o'}),0.18312453942520265,0.6109064112011791,0.15106853352984526,0.8249496981891349,1.35037001259669,1.0,0.03919657834672588,2.22275303026453,0.3176276444767155,0.23495702005730662,0.5501074629595758,0.5361177923997544
"frozenset({'ã', 'ũ'})",frozenset({'o'}),0.15364775239498896,0.6109064112011791,0.12675018422991893,0.8249400479616306,1.3503542160240443,1.0,0.03288578722516887,2.2226305003987425,0.30655506170839614,0.19872905834777582,0.5500826611438119,0.5162094690954112
"frozenset({'a', 'ã'})",frozenset({'o'}),0.18054532056005895,0.6109064112011791,0.14885777450257923,0.8244897959183674,1.3496171930774723,1.0,0.03856148066006716,2.2169285873421196,0.31612383360638224,0.23165137614678902,0.5489254792826221,0.5340784323379533
"frozenset({'ã', 'u'})",frozenset({'e'}),0.1658069270449521,0.6241709653647752,0.13964627855563744,0.8422222222222223,1.349345402072675,1.0,0.03615440883782284,2.382015008251426,0.31035969680300596,0.21473087818696882,0.5801873638344229,0.532976518431064
frozenset({'ũ'}),"frozenset({'o', 'i'})",0.1735445836403832,0.5965364775239499,0.13964627855563744,0.8046709129511678,1.348904791692075,1.0,0.03612060393744275,2.0655578161545614,0.3129725196065861,0.22150789012273528,0.5158692764835336,0.5193830166979434
frozenset({'ũ'}),"frozenset({'a', 'e'})",0.1735445836403832,0.576271186440678,0.1348563006632277,0.7770700636942676,1.3484451105282877,1.0,0.03484755754843061,1.9007263922518163,0.3126667300088435,0.21929298981426004,0.47388535031847145,0.5055427044814049
"frozenset({'a', 'ũ'})",frozenset({'o'}),0.16249078850405305,0.6109064112011791,0.1337509211495947,0.8231292517006803,1.3473901019997867,1.0,0.03448425669133384,2.199875290516411,0.3078466947602652,0.2091013824884793,0.5454287775716348,0.521033865898591
frozenset({'eː'}),"frozenset({'o', 'i'})",0.21554900515843772,0.5965364775239499,0.17317612380250552,0.8034188034188035,1.3468058261140412,1.0,0.044593279531499386,2.052401396943386,0.32825819733567857,0.2710495963091119,0.5127658744097101,0.5468607296896364
frozenset({'eː'}),"frozenset({'o', 'u'})",0.21554900515843772,0.5663227708179809,0.1643330876934414,0.7623931623931623,1.3462166836272236,1.0,0.04226277784505569,1.8251883386437493,0.3278439739914525,0.26610978520286394,0.4521113362234856,0.5262844146383509
frozenset({'eː'}),frozenset({'o'}),0.21554900515843772,0.6109064112011791,0.1772291820191599,0.8222222222222222,1.345905374614663,1.0,0.04554891283983428,2.1886514369933674,0.3276249476343417,0.2729852440408627,0.5430976430976431,0.5561653933789036
"frozenset({'ã', 'ũ'})",frozenset({'e'}),0.15364775239498896,0.6241709653647752,0.12896094325718496,0.8393285371702637,1.3447093564817565,1.0,0.033058477318676754,2.339115036461024,0.30288202002612097,0.19875070982396364,0.5724878920393094,0.5229700537090988
"frozenset({'oː', 'iː'})",frozenset({'e'}),0.1993367722918202,0.6241709653647752,0.1669123065585851,0.8373382624768946,1.3415206873449186,1.0,0.042492080964501314,2.3104944061097332,0.317958001521787,0.2542087542087542,0.5671922003551881,0.5523763331274674
frozenset({'ã'}),"frozenset({'o', 'u'})",0.18312453942520265,0.5663227708179809,0.13854089904200442,0.7565392354124748,1.3358799511447341,1.0,0.03483330246995707,1.7813023380451527,0.30779446059942983,0.22677925211097705,0.43861298632918994,0.5005858180966083
frozenset({'ĩ'}),"frozenset({'a', 'e'})",0.18828297715549006,0.576271186440678,0.14480471628592484,0.7690802348336595,1.334580407505468,1.0,0.03630266165394752,1.8349612180407928,0.3088524900696367,0.23365041617122476,0.4550293542074364,0.5101795036060881
frozenset({'ã'}),"frozenset({'i', 'e'})",0.18312453942520265,0.6112748710390568,0.1492262343404569,0.8148893360160966,1.3330980457791959,1.0,0.03728680511922948,2.0999607510172695,0.3058821564008754,0.23129640205596802,0.5238006236470959,0.5295061508290247
"frozenset({'ĩ', 'ũ'})",frozenset({'o'}),0.16212232866617537,0.6109064112011791,0.13190862196020633,0.8136363636363637,1.3318510801622987,1.0,0.032867051979175096,2.087819256969284,0.2973767092662746,0.2057471264367816,0.5210313360881544,0.5147795810944182
"frozenset({'ĩ', 'u'})",frozenset({'o'}),0.1735445836403832,0.6109064112011791,0.14112011790714812,0.8131634819532909,1.331077014488077,1.0,0.03510061913199877,2.082535003684599,0.3009583630651322,0.21935853379152348,0.5198159943382875,0.5220823441129543
frozenset({'ũ'}),"frozenset({'i', 'e'})",0.1735445836403832,0.6112748710390568,0.14112011790714812,0.8131634819532909,1.3302746775293741,1.0,0.035036674922846095,2.0805629061432307,0.30041009511459504,0.2192329708070979,0.5193608436220204,0.5220127234962355
"frozenset({'a', 'ũ'})",frozenset({'e'}),0.16249078850405305,0.6241709653647752,0.1348563006632277,0.8299319727891157,1.3296548843858678,1.0,0.033434268339769396,2.209874723655122,0.29602677186934295,0.20689655172413793,0.5474856609310392,0.5229943216956204
frozenset({'ĩ'}),frozenset({'o'}),0.18828297715549006,0.6109064112011791,0.1529108327192336,0.812133072407045,1.3293903247965744,1.0,0.0378875548548996,2.071112748710391,0.30524859310141156,0.23660205245153934,0.5171677637431062,0.531217320280724
"frozenset({'ĩ', 'i'})",frozenset({'o'}),0.18828297715549006,0.6109064112011791,0.1529108327192336,0.812133072407045,1.3293903247965744,1.0,0.0378875548548996,2.071112748710391,0.30524859310141156,0.23660205245153934,0.5171677637431062,0.531217320280724
"frozenset({'ã', 'i'})",frozenset({'e'}),0.18017686072218128,0.6241709653647752,0.1492262343404569,0.8282208588957056,1.3269134657868624,1.0,0.03676506924709835,2.187861880197917,0.3005176862255515,0.22778402699662542,0.542932755924456,0.533649980805586
"frozenset({'ĩ', 'ã'})",frozenset({'e'}),0.16654384672070743,0.6241709653647752,0.13780397936624908,0.8274336283185841,1.3256522238823125,1.0,0.03385214578302197,2.1778810725015596,0.2947417693867999,0.21106094808126413,0.540838105153566,0.5241064245489024
frozenset({'ĩ'}),"frozenset({'o', 'u'})",0.18828297715549006,0.5663227708179809,0.14112011790714812,0.7495107632093934,1.3234692331491824,1.0,0.034491180586592396,1.7313208133750921,0.3011025790845381,0.23003003003003006,0.4224062968141831,0.4993487453002074
"frozenset({'ũ', 'u'})",frozenset({'o'}),0.17317612380250552,0.6109064112011791,0.1400147383935151,0.8085106382978724,1.3234607191438033,1.0,0.034220334095595384,2.031933185949399,0.2955952716014637,0.21739130434782608,0.5078578336557061,0.5188512178220364
frozenset({'ĩ'}),"frozenset({'i', 'e'})",0.18828297715549006,0.6112748710390568,0.15217391304347827,0.8082191780821918,1.3221861659524223,1.0,0.03708126046390642,2.0269238867249184,0.3001992660239889,0.2350597609561753,0.5066415633318185,0.5285821628807583
frozenset({'ũ'}),frozenset({'o'}),0.1735445836403832,0.6109064112011791,0.1400147383935151,0.8067940552016986,1.320650823774071,1.0,0.03399523961836576,2.013880003563129,0.29378182415468007,0.21726700971983992,0.5034460850543654,0.5179929262739494
"frozenset({'ũ', 'i'})",frozenset({'o'}),0.17317612380250552,0.6109064112011791,0.13964627855563744,0.8063829787234043,1.3199779277776351,1.0,0.03385187425771771,2.009604249840064,0.29318405222487187,0.21669525443110346,0.5023895873629917,0.5174858198803993
"frozenset({'ĩ', 'ũ'})",frozenset({'e'}),0.16212232866617537,0.6241709653647752,0.13338246131171702,0.8227272727272728,1.3181120532360202,1.0,0.03219041092096496,2.120061221019217,0.2880362687502733,0.20428893905191875,0.5283155080213905,0.5182113341204251
frozenset({'oː'}),frozenset({'e'}),0.210759027266028,0.6241709653647752,0.17280766396462785,0.8199300699300699,1.3136305842917413,1.0,0.04125799845665018,2.087128231178141,0.30250707248073366,0.2609905397885364,0.520872754696284,0.5483947870311506
"frozenset({'ĩ', 'a'})",frozenset({'e'}),0.17686072218128224,0.6241709653647752,0.14480471628592484,0.8187500000000001,1.3117399645808738,1.0,0.03441338858692258,2.073539501435724,0.28871636813438395,0.22066254912970243,0.5177328431372551,0.5253726387249115
frozenset({'oː'}),"frozenset({'a', 'e'})",0.210759027266028,0.576271186440678,0.159174649963154,0.7552447552447552,1.3105717811600164,1.0,0.03772029526747685,1.7312348668280868,0.3002559048310681,0.2535211267605633,0.4223776223776223,0.515729794502173
"frozenset({'ĩ', 'u'})",frozenset({'e'}),0.1735445836403832,0.6241709653647752,0.14185703758290347,0.8174097664543525,1.309592742713762,1.0,0.03353554727825751,2.058319480385941,0.2860454748105217,0.2162921348314607,0.5141667707422674,0.5223412468635399
frozenset({'ã'}),frozenset({'e'}),0.18312453942520265,0.6241709653647752,0.14959469417833457,0.8169014084507042,1.3087782895721436,1.0,0.035293673623325986,2.0526047276231507,0.28881837836156354,0.2274509803921569,0.5128141397404032,0.5282854149691538
frozenset({'oː'}),"frozenset({'i', 'e'})",0.210759027266028,0.6112748710390568,0.1683861459100958,0.798951048951049,1.3070241994292626,1.0,0.03955444869773747,1.9334849892666048,0.2976318171323963,0.25760992108229985,0.48279919132999705,0.5372090989179596
frozenset({'ũ'}),frozenset({'e'}),0.1735445836403832,0.6241709653647752,0.1414885777450258,0.8152866242038217,1.3061912031222975,1.0,0.03316708744037984,2.0346606357838035,0.2836393780650915,0.21560920830993824,0.5085175471462472,0.520984516352206
"frozenset({'ũ', 'u'})",frozenset({'e'}),0.17317612380250552,0.6241709653647752,0.14112011790714812,0.8148936170212766,1.3055615564319627,1.0,0.03302860953520842,2.0303407618224787,0.28306641906703345,0.21504772599663116,0.5074718397997497,0.520492853374865
"frozenset({'ũ', 'i'})",frozenset({'e'}),0.17317612380250552,0.6241709653647752,0.14112011790714812,0.8148936170212766,1.3055615564319627,1.0,0.03302860953520842,2.0303407618224787,0.28306641906703345,0.21504772599663116,0.5074718397997497,0.520492853374865
"frozenset({'a', 'ã'})",frozenset({'e'}),0.18054532056005895,0.6241709653647752,0.14701547531319087,0.8142857142857143,1.3045876201720357,1.0,0.034324328287126074,2.0236948018819794,0.28491417392401874,0.2235294117647059,0.5058543417366946,0.5249114521841795
frozenset({'ã'}),"frozenset({'u', 'e'})",0.18312453942520265,0.5851142225497421,0.13964627855563744,0.7625754527162978,1.3032933115063174,1.0,0.03249750604008039,1.747442638921849,0.28488187345803534,0.22215709261430247,0.4277351497975419,0.5006202200609197
frozenset({'oː'}),"frozenset({'u', 'e'})",0.210759027266028,0.5851142225497421,0.16028002947678702,0.7604895104895104,1.2997282943756494,1.0,0.036961925092685144,1.7322238299383026,0.2921901327580839,0.2521739130434782,0.42270739917276307,0.517209490761128
"frozenset({'ĩ', 'i'})",frozenset({'e'}),0.18828297715549006,0.6241709653647752,0.15217391304347827,0.8082191780821918,1.2948682699616698,1.0,0.03465314543058212,1.9596799663122435,0.2805419420358987,0.23046875000000003,0.4897125973677142,0.5260104154873769
frozenset({'ĩ'}),frozenset({'e'}),0.18828297715549006,0.6241709653647752,0.15217391304347827,0.8082191780821918,1.2948682699616698,1.0,0.03465314543058212,1.9596799663122435,0.2805419420358987,0.23046875000000003,0.4897125973677142,0.5260104154873769
"frozenset({'ɛ', 'u'})",frozenset({'o'}),0.3371407516580693,0.6109064112011791,0.26529108327192336,0.7868852459016393,1.2880618560778343,1.0,0.059329636606824304,1.8257468397483136,0.3373865110246434,0.3885590933621154,0.4522789369100844,0.6105716941209041
frozenset({'ĩ'}),"frozenset({'u', 'e'})",0.18828297715549006,0.5851142225497421,0.14185703758290347,0.7534246575342466,1.2876539801939202,1.0,0.031689989785218045,1.6825923196593793,0.27521148846614113,0.22462077012835474,0.40567897029124794,0.49793399123563714
"frozenset({'ɔ', 'u'})",frozenset({'e'}),0.3290346352247605,0.6241709653647752,0.26381724392041267,0.8017917133258678,1.284570667040381,1.0,0.05844337801372723,1.8961317962104842,0.33016575704306367,0.3826830571886692,0.47261049996706406,0.6122299770879635
"frozenset({'ɔ', 'i'})",frozenset({'e'}),0.3323507737656595,0.6241709653647752,0.26565954310980106,0.7993348115299336,1.280634402887981,1.0,0.05821583980875933,1.8729159626573089,0.32822177929231244,0.38453333333333334,0.4660732142080782,0.6124773231203386
"frozenset({'ɛ', 'i'})",frozenset({'o'}),0.3474576271186441,0.6109064112011791,0.2715549005158438,0.7815482502651114,1.279325664185472,1.0,0.05929080848831547,1.7811420108606228,0.3345962043384025,0.3953862660944207,0.4385624538063565,0.6130298549274894
"frozenset({'a', 'ɛ'})",frozenset({'o'}),0.33308769344141487,0.6109064112011791,0.25902726602800297,0.7776548672566372,1.2729525390437355,1.0,0.05554185861242972,1.7499532550951953,0.3215186690034032,0.3781603012372244,0.4285561645213196,0.6008298461735538
frozenset({'ɔ'}),"frozenset({'o', 'u'})",0.3548268238761975,0.5663227708179809,0.2557111274871039,0.7206645898234683,1.2725333095516544,1.0,0.054764617428992024,1.5525322368114658,0.3319511123326809,0.3842746400885936,0.35589099131766594,0.5860967711641739
"frozenset({'ɔ', 'u'})",frozenset({'o'}),0.3290346352247605,0.6109064112011791,0.2557111274871039,0.7771556550951847,1.2721353726950129,1.0,0.05470175932105639,1.7460330391826482,0.31882441006065954,0.37372105546580503,0.4272731514472834,0.5978661267032015
frozenset({'ɔ'}),"frozenset({'u', 'e'})",0.3548268238761975,0.5851142225497421,0.26381724392041267,0.743509865005192,1.2707089254559767,1.0,0.05620302272829708,1.617550622204851,0.3302023743814387,0.3901907356948229,0.3817813264867594,0.5971957385479361
"frozenset({'ɔ', 'i'})",frozenset({'o'}),0.3323507737656595,0.6109064112011791,0.25681650700073694,0.7727272727272728,1.2648865007127976,1.0,0.05378128853962291,1.712011790714813,0.3136605635631738,0.3741277509393452,0.4158918732782372,0.5965566399824542
"frozenset({'a', 'ɔ'})",frozenset({'e'}),0.32424465733235075,0.6241709653647752,0.2557111274871039,0.7886363636363637,1.2634941504776216,1.0,0.05332702670559977,1.778115862790311,0.30860876369818885,0.36914893617021277,0.43760695187165793,0.5991587957497049
frozenset({'ɔ'}),"frozenset({'o', 'e'})",0.3548268238761975,0.5663227708179809,0.2520265291083272,0.7102803738317757,1.2541970947166161,1.0,0.05108001905021531,1.4968859200798723,0.3141437975292313,0.3766519823788546,0.3319464185041963,0.5776515727324135
"frozenset({'a', 'ɔ'})",frozenset({'o'}),0.32424465733235075,0.6109064112011791,0.24797347089167282,0.7647727272727274,1.2518656102642836,1.0,0.049890330929610344,1.6541176721882251,0.29772936816708023,0.360857908847185,0.3954480888429755,0.5853417315495121
frozenset({'ɔ'}),"frozenset({'a', 'e'})",0.3548268238761975,0.576271186440678,0.2557111274871039,0.7206645898234683,1.2505650235171948,1.0,0.051234652710990064,1.5169176485413642,0.31055452874191264,0.3786142935079104,0.3407684319833851,0.5821993025843684
frozenset({'ɛ'}),"frozenset({'o', 'u'})",0.37546057479734707,0.5663227708179809,0.26529108327192336,0.7065750736015702,1.2476543589815625,1.0,0.05265921021977801,1.4779836004564468,0.3178277613897083,0.392156862745098,0.32340250616368865,0.5875100481866016
"frozenset({'ə', 'u'})",frozenset({'o'}),0.2033898305084746,0.6109064112011791,0.15401621223286663,0.7572463768115942,1.239545637314033,1.0,0.02976406080211834,1.6028332911712626,0.24259391224676782,0.2332589285714286,0.37610479797979807,0.5046786769462073
"frozenset({'ɛ', 'ɔ'})",frozenset({'o'}),0.30545320560058953,0.6109064112011791,0.23065585851142226,0.7551266586248493,1.236075845300266,1.0,0.04405253688807023,1.5889585473607029,0.2749824154032594,0.3363782912412681,0.37065696165515244,0.5663449939686369
"frozenset({'ə', 'u'})",frozenset({'e'}),0.2033898305084746,0.6241709653647752,0.15659543109801033,0.769927536231884,1.2335202676111767,1.0,0.029645404244157736,1.6335246229814493,0.23764705882352946,0.23338824821526635,0.38782679738562087,0.5104065071950448
"frozenset({'ə', 'i'})",frozenset({'o'}),0.20891672807663964,0.6109064112011791,0.15733235077376567,0.7530864197530865,1.232736153926343,1.0,0.029703782184573146,1.5758290346352257,0.23865553918162602,0.23748609566184656,0.36541339319117133,0.5053128118065795
frozenset({'ɔ'}),"frozenset({'i', 'e'})",0.3548268238761975,0.6112748710390568,0.26565954310980106,0.7487019730010385,1.224820466983013,1.0,0.048762822103680326,1.5468690049148281,0.28450316878565934,0.37927406628090476,0.3535328480803966,0.591650564559591
"frozenset({'ə', 'i'})",frozenset({'e'}),0.20891672807663964,0.6241709653647752,0.159174649963154,0.7619047619047619,1.2206667791083374,1.0,0.028774894118707595,1.5784819454679437,0.22851653469958078,0.23619464188080916,0.36647992530345463,0.508461235733963
frozenset({'ɔ'}),frozenset({'e'}),0.3548268238761975,0.6241709653647752,0.2700810611643331,0.7611630321910696,1.2194784352813242,1.0,0.04860845996820984,1.5735798276248762,0.27895967457301746,0.3809771309771311,0.3645063425162382,0.5969333460837285
"frozenset({'ɛ', 'ɔ'})",frozenset({'e'}),0.30545320560058953,0.6241709653647752,0.23176123802505527,0.758745476477684,1.215605208477234,1.0,0.041106215811570146,1.5578113485630067,0.25536724116845827,0.3321013727560718,0.3580737481965042,0.565027992075914
frozenset({'ɔ'}),"frozenset({'o', 'i'})",0.3548268238761975,0.5965364775239499,0.25681650700073694,0.7237798546209762,1.213303598172532,1.0,0.04514936335461911,1.4606592937760763,0.27249114463798924,0.36976127320954905,0.3153776488048669,0.577146258379049
frozenset({'ɛ'}),"frozenset({'o', 'i'})",0.37546057479734707,0.5965364775239499,0.2715549005158438,0.7232580961727184,1.2124289518299924,1.0,0.04757897177711687,1.457905423415231,0.2805417802379897,0.3876906891109943,0.31408445023996145,0.5892386836638762
