State,Type,Phoneme,Count
,consonant,b,1
,consonant,bʱ,1
,consonant,d,1
,consonant,dz,1
,consonant,dzʱ,1
,consonant,dʱ,1
,consonant,j,1
,consonant,k,1
,consonant,kʰ,1
,consonant,l,1
,consonant,m,1
,consonant,n,1
,consonant,p,1
,consonant,pʰ,1
,consonant,q,1
,consonant,qʰ,1
,consonant,r,1
,consonant,s,1
,consonant,t,1
,consonant,ts,1
,consonant,tsʰ,1
,consonant,tʰ,1
,consonant,t̠ʃ,1
,consonant,w,1
,consonant,ŋ,1
,consonant,ɡ,1
,consonant,ɡʱ,1
,consonant,ɢ,1
,consonant,ɲ,1
,consonant,ɴ,1
,consonant,ʔ,1
,consonant,χ,1
,vowel,a,1
,vowel,e,1
,vowel,i,1
,vowel,o,1
,vowel,u,1
,vowel,ə,1
Aceh,consonant,cç,1
Aceh,consonant,d,1
Aceh,consonant,f,1
Aceh,consonant,h,1
Aceh,consonant,k,1
Aceh,consonant,l,1
Aceh,consonant,m,1
Aceh,consonant,n̪,1
Aceh,consonant,p,1
Aceh,consonant,r,1
Aceh,consonant,s,1
Aceh,consonant,t,1
Aceh,consonant,ŋ,1
Aceh,consonant,ɲ,1
Aceh,consonant,ɾ,1
Aceh,consonant,ʈ,1
Aceh,vowel,e,1
Aceh,vowel,eː,1
Aceh,vowel,i,1
Aceh,vowel,iː,1
Aceh,vowel,o,1
Aceh,vowel,oː,1
Aceh,vowel,u,1
Aceh,vowel,uː,1
Aceh,vowel,æ,1
Aceh,vowel,ɑ,1
Aceh,vowel,ɑː,1
Aceh,vowel,ɔ,1
Aceh,vowel,ɔː,1
Aceh,vowel,ə,1
Aceh,vowel,əː,1
Aceh,vowel,ɛ,1
Aceh,vowel,ɛː,1
Aceh,vowel,ɨː,1
Aceh,vowel,ɯ,1
Andaman and Nicobar Islands,consonant,j,6
Andaman and Nicobar Islands,consonant,m,6
Andaman and Nicobar Islands,consonant,w,6
Andaman and Nicobar Islands,consonant,ŋ,6
Andaman and Nicobar Islands,consonant,b,5
Andaman and Nicobar Islands,consonant,p,5
Andaman and Nicobar Islands,consonant,ɲ,5
Andaman and Nicobar Islands,consonant,k,4
Andaman and Nicobar Islands,consonant,l,4
Andaman and Nicobar Islands,consonant,n,4
Andaman and Nicobar Islands,consonant,r,4
Andaman and Nicobar Islands,consonant,t̠ʃ,3
Andaman and Nicobar Islands,consonant,ɡ,3
Andaman and Nicobar Islands,consonant,ɾ,3
Andaman and Nicobar Islands,consonant,c,2
Andaman and Nicobar Islands,consonant,d̠ʒ,2
Andaman and Nicobar Islands,consonant,d̪,2
Andaman and Nicobar Islands,consonant,d̪|d,2
Andaman and Nicobar Islands,consonant,k̙,2
Andaman and Nicobar Islands,consonant,l̪|l,2
Andaman and Nicobar Islands,consonant,n̪|n,2
Andaman and Nicobar Islands,consonant,s,2
Andaman and Nicobar Islands,consonant,t,2
Andaman and Nicobar Islands,consonant,tʰ,2
Andaman and Nicobar Islands,consonant,t̪,2
Andaman and Nicobar Islands,consonant,t̪|t,2
Andaman and Nicobar Islands,consonant,t̪ʰ,2
Andaman and Nicobar Islands,consonant,ɖ,2
Andaman and Nicobar Islands,consonant,ɟ,2
Andaman and Nicobar Islands,consonant,ɳ,2
Andaman and Nicobar Islands,consonant,ɹ̪|ɹ,2
Andaman and Nicobar Islands,consonant,ʈ,2
Andaman and Nicobar Islands,consonant,ʈʰ,2
Andaman and Nicobar Islands,consonant,θ,2
Andaman and Nicobar Islands,consonant,χ,2
Andaman and Nicobar Islands,consonant,cç,1
Andaman and Nicobar Islands,consonant,d,1
Andaman and Nicobar Islands,consonant,f,1
Andaman and Nicobar Islands,consonant,h,1
Andaman and Nicobar Islands,consonant,n̠,1
Andaman and Nicobar Islands,consonant,s̪,1
Andaman and Nicobar Islands,consonant,ɟʝ,1
Andaman and Nicobar Islands,consonant,ʔ,1
Andaman and Nicobar Islands,vowel,i,6
Andaman and Nicobar Islands,vowel,u,6
Andaman and Nicobar Islands,vowel,ɔ,6
Andaman and Nicobar Islands,vowel,ɛ,6
Andaman and Nicobar Islands,vowel,a,5
Andaman and Nicobar Islands,vowel,e,4
Andaman and Nicobar Islands,vowel,o,4
Andaman and Nicobar Islands,vowel,ɯ,3
Andaman and Nicobar Islands,vowel,e̞,2
Andaman and Nicobar Islands,vowel,o̞,2
Andaman and Nicobar Islands,vowel,æ,2
Andaman and Nicobar Islands,vowel,ə,2
Andaman and Nicobar Islands,vowel,ɪ,2
Andaman and Nicobar Islands,vowel,ɒ,1
Andaman and Nicobar Islands,vowel,ɘ,1
Andaman and Nicobar Islands,vowel,ɤ,1
Andhra Pradesh,consonant,b,17
Andhra Pradesh,consonant,k,17
Andhra Pradesh,consonant,l,17
Andhra Pradesh,consonant,m,17
Andhra Pradesh,consonant,p,17
Andhra Pradesh,consonant,s,17
Andhra Pradesh,consonant,ɡ,17
Andhra Pradesh,consonant,ŋ,16
Andhra Pradesh,consonant,n,14
Andhra Pradesh,consonant,r,13
Andhra Pradesh,consonant,j,12
Andhra Pradesh,consonant,ɲ,12
Andhra Pradesh,consonant,ɽ,11
Andhra Pradesh,consonant,ʔ,11
Andhra Pradesh,consonant,d,10
Andhra Pradesh,consonant,ɖ,10
Andhra Pradesh,consonant,t,9
Andhra Pradesh,consonant,n̪,8
Andhra Pradesh,consonant,t̪,8
Andhra Pradesh,consonant,ɳ,8
Andhra Pradesh,consonant,ɾ,8
Andhra Pradesh,consonant,ɟʝ,7
Andhra Pradesh,consonant,ʈ,7
Andhra Pradesh,consonant,h,6
Andhra Pradesh,consonant,w,6
Andhra Pradesh,consonant,c,5
Andhra Pradesh,consonant,d̪,5
Andhra Pradesh,consonant,z,5
Andhra Pradesh,consonant,ɟ,5
Andhra Pradesh,consonant,cç,4
Andhra Pradesh,consonant,b̻,3
Andhra Pradesh,consonant,d̻,3
Andhra Pradesh,consonant,k̻,3
Andhra Pradesh,consonant,mb,3
Andhra Pradesh,consonant,nd,3
Andhra Pradesh,consonant,p̻,3
Andhra Pradesh,consonant,r̠ʲ,3
Andhra Pradesh,consonant,ŋɡ,3
Andhra Pradesh,consonant,ɲɟ,2
Andhra Pradesh,consonant,ɳɖ,2
Andhra Pradesh,consonant,ʂ,2
Andhra Pradesh,consonant,dz,1
Andhra Pradesh,consonant,dʑ,1
Andhra Pradesh,consonant,kʰ,1
Andhra Pradesh,consonant,l̥,1
Andhra Pradesh,consonant,ndz,1
Andhra Pradesh,consonant,ndʑ,1
Andhra Pradesh,consonant,pʰ,1
Andhra Pradesh,consonant,r̥,1
Andhra Pradesh,consonant,sʰ,1
Andhra Pradesh,consonant,ts,1
Andhra Pradesh,consonant,tsʰ,1
Andhra Pradesh,consonant,tɕ,1
Andhra Pradesh,consonant,tɕʰ,1
Andhra Pradesh,consonant,tʰ,1
Andhra Pradesh,consonant,x,1
Andhra Pradesh,consonant,xʰ,1
Andhra Pradesh,consonant,ɕ,1
Andhra Pradesh,consonant,ɕʰ,1
Andhra Pradesh,consonant,ɖʐ,1
Andhra Pradesh,consonant,ɣ,1
Andhra Pradesh,consonant,ɭ,1
Andhra Pradesh,consonant,ɳɖʐ,1
Andhra Pradesh,consonant,ʁ,1
Andhra Pradesh,consonant,ʂʰ,1
Andhra Pradesh,consonant,ʈʂ,1
Andhra Pradesh,consonant,ʈʂʰ,1
Andhra Pradesh,consonant,ʑ,1
Andhra Pradesh,vowel,i,17
Andhra Pradesh,vowel,u,17
Andhra Pradesh,vowel,e,16
Andhra Pradesh,vowel,o,16
Andhra Pradesh,vowel,a,13
Andhra Pradesh,vowel,ə,12
Andhra Pradesh,vowel,ʊ,11
Andhra Pradesh,vowel,ɪ,9
Andhra Pradesh,vowel,æ,6
Andhra Pradesh,vowel,ɛ,6
Andhra Pradesh,vowel,ũː,5
Andhra Pradesh,vowel,æ̞̃,5
Andhra Pradesh,vowel,iː,4
Andhra Pradesh,vowel,õ̞,4
Andhra Pradesh,vowel,uː,4
Andhra Pradesh,vowel,ũ,4
Andhra Pradesh,vowel,ɑ,4
Andhra Pradesh,vowel,ɨ,4
Andhra Pradesh,vowel,aː,3
Andhra Pradesh,vowel,ã,3
Andhra Pradesh,vowel,eː,3
Andhra Pradesh,vowel,ĩː,3
Andhra Pradesh,vowel,oː,3
Andhra Pradesh,vowel,õː,3
Andhra Pradesh,vowel,y,3
Andhra Pradesh,vowel,ø,3
Andhra Pradesh,vowel,ɔ,3
Andhra Pradesh,vowel,ə̃ː,3
Andhra Pradesh,vowel,ʊ̃,3
Andhra Pradesh,vowel,ʌ,3
Andhra Pradesh,vowel,ẽ,2
Andhra Pradesh,vowel,ia,2
Andhra Pradesh,vowel,ĩ,2
Andhra Pradesh,vowel,oi,2
Andhra Pradesh,vowel,õ,2
Andhra Pradesh,vowel,ui,2
Andhra Pradesh,vowel,u̯a,2
Andhra Pradesh,vowel,u̯e,2
Andhra Pradesh,vowel,u̯i,2
Andhra Pradesh,vowel,œ,2
Andhra Pradesh,vowel,ɑ̃ː,2
Andhra Pradesh,vowel,ɪ̃,2
Andhra Pradesh,vowel,ãː,1
Andhra Pradesh,vowel,ẽː,1
Andhra Pradesh,vowel,ɑː,1
Andhra Pradesh,vowel,ɪː,1
Andhra Pradesh,vowel,ʉ,1
Andhra Pradesh,vowel,ʉː,1
Arunachal Pradesh,consonant,b,9
Arunachal Pradesh,consonant,m,9
Arunachal Pradesh,consonant,ŋ,9
Arunachal Pradesh,consonant,ɡ,9
Arunachal Pradesh,consonant,j,8
Arunachal Pradesh,consonant,k,8
Arunachal Pradesh,consonant,p,8
Arunachal Pradesh,consonant,s,7
Arunachal Pradesh,consonant,x,7
Arunachal Pradesh,consonant,d,5
Arunachal Pradesh,consonant,l,5
Arunachal Pradesh,consonant,n,5
Arunachal Pradesh,consonant,r,5
Arunachal Pradesh,consonant,l̪,4
Arunachal Pradesh,consonant,t,4
Arunachal Pradesh,consonant,ɦ,4
Arunachal Pradesh,consonant,ʔ,4
Arunachal Pradesh,consonant,cç,3
Arunachal Pradesh,consonant,h,3
Arunachal Pradesh,consonant,kʰ,3
Arunachal Pradesh,consonant,pʰ,3
Arunachal Pradesh,consonant,ɟʝ,3
Arunachal Pradesh,consonant,ɲ,3
Arunachal Pradesh,consonant,ɾ,3
Arunachal Pradesh,consonant,d̪,2
Arunachal Pradesh,consonant,d̪|d,2
Arunachal Pradesh,consonant,n̪,2
Arunachal Pradesh,consonant,n̪|n,2
Arunachal Pradesh,consonant,s̪|s,2
Arunachal Pradesh,consonant,ts,2
Arunachal Pradesh,consonant,tʰ,2
Arunachal Pradesh,consonant,t̪,2
Arunachal Pradesh,consonant,t̪|t,2
Arunachal Pradesh,consonant,w,2
Arunachal Pradesh,consonant,z,2
Arunachal Pradesh,consonant,bʲ,1
Arunachal Pradesh,consonant,dz,1
Arunachal Pradesh,consonant,dʑ,1
Arunachal Pradesh,consonant,d̠ʒ,1
Arunachal Pradesh,consonant,lʲ,1
Arunachal Pradesh,consonant,l̥,1
Arunachal Pradesh,consonant,mʲ,1
Arunachal Pradesh,consonant,nʲ,1
Arunachal Pradesh,consonant,pʲ,1
Arunachal Pradesh,consonant,tsʰ,1
Arunachal Pradesh,consonant,tɕ,1
Arunachal Pradesh,consonant,tɕʰ,1
Arunachal Pradesh,consonant,t̠ʃʰ,1
Arunachal Pradesh,consonant,t̪ʰ,1
Arunachal Pradesh,consonant,ç,1
Arunachal Pradesh,consonant,ɕ,1
Arunachal Pradesh,consonant,ɖʐ,1
Arunachal Pradesh,consonant,ɡʲ,1
Arunachal Pradesh,consonant,ɣ,1
Arunachal Pradesh,consonant,ɸ,1
Arunachal Pradesh,consonant,ɻ,1
Arunachal Pradesh,consonant,ʂ,1
Arunachal Pradesh,consonant,ʃ,1
Arunachal Pradesh,consonant,ʈʂ,1
Arunachal Pradesh,consonant,ʈʂʰ,1
Arunachal Pradesh,consonant,ʑ,1
Arunachal Pradesh,consonant,β,1
Arunachal Pradesh,tone,˥˦,2
Arunachal Pradesh,tone,˩˨,2
Arunachal Pradesh,tone,˥˩,1
Arunachal Pradesh,tone,˧,1
Arunachal Pradesh,tone,˩˥,1
Arunachal Pradesh,vowel,u,9
Arunachal Pradesh,vowel,i,8
Arunachal Pradesh,vowel,ɔ,6
Arunachal Pradesh,vowel,e,5
Arunachal Pradesh,vowel,o,5
Arunachal Pradesh,vowel,ɑ,5
Arunachal Pradesh,vowel,ə,5
Arunachal Pradesh,vowel,ɛ,5
Arunachal Pradesh,vowel,ɯ,5
Arunachal Pradesh,vowel,ʌ,5
Arunachal Pradesh,vowel,i̥,4
Arunachal Pradesh,vowel,u̥,4
Arunachal Pradesh,vowel,a,3
Arunachal Pradesh,vowel,aː,2
Arunachal Pradesh,vowel,iː,2
Arunachal Pradesh,vowel,uː,2
Arunachal Pradesh,vowel,ɨ,2
Arunachal Pradesh,vowel,eu,1
Arunachal Pradesh,vowel,eː,1
Arunachal Pradesh,vowel,io,1
Arunachal Pradesh,vowel,iu,1
Arunachal Pradesh,vowel,iɑ,1
Arunachal Pradesh,vowel,oː,1
Arunachal Pradesh,vowel,ui,1
Arunachal Pradesh,vowel,uɑ,1
Arunachal Pradesh,vowel,ũː,1
Arunachal Pradesh,vowel,y,1
Arunachal Pradesh,vowel,yu,1
Arunachal Pradesh,vowel,æ,1
Arunachal Pradesh,vowel,ø,1
Arunachal Pradesh,vowel,øu,1
Arunachal Pradesh,vowel,ɑi,1
Arunachal Pradesh,vowel,ɑu,1
Arunachal Pradesh,vowel,ɑː,1
Arunachal Pradesh,vowel,ɔː,1
Arunachal Pradesh,vowel,əu,1
Arunachal Pradesh,vowel,əː,1
Arunachal Pradesh,vowel,ɵ,1
Arunachal Pradesh,vowel,ɵː,1
Arunachal Pradesh,vowel,ʊ̃,1
Assam,consonant,b,8
Assam,consonant,j,8
Assam,consonant,k,8
Assam,consonant,l,8
Assam,consonant,m,8
Assam,consonant,p,8
Assam,consonant,ŋ,8
Assam,consonant,d,7
Assam,consonant,kʰ,7
Assam,consonant,n,7
Assam,consonant,pʰ,7
Assam,consonant,s,7
Assam,consonant,t,7
Assam,consonant,w,7
Assam,consonant,ɡ,7
Assam,consonant,tʰ,6
Assam,consonant,z,6
Assam,consonant,b̤,5
Assam,consonant,h,5
Assam,consonant,r,5
Assam,consonant,d̤,4
Assam,consonant,ɡʱ,4
Assam,consonant,x,3
Assam,consonant,ɾ,3
Assam,consonant,d̠ʒ,2
Assam,consonant,d̪,2
Assam,consonant,n̪,2
Assam,consonant,ts,2
Assam,consonant,t̠ʃ,2
Assam,consonant,t̪,2
Assam,consonant,ɟʝ,2
Assam,consonant,ɡ̤,2
Assam,consonant,ɦ,2
Assam,consonant,ɲ,2
Assam,consonant,ʔ,2
Assam,consonant,bʱ,1
Assam,consonant,b̰,1
Assam,consonant,cç,1
Assam,consonant,cçʰ,1
Assam,consonant,dz,1
Assam,consonant,dʱ,1
Assam,consonant,d̠ʒʱ,1
Assam,consonant,d̪̤,1
Assam,consonant,l̩,1
Assam,consonant,n̩,1
Assam,consonant,r̩,1
Assam,consonant,tsʰ,1
Assam,consonant,t̠ʃʰ,1
Assam,consonant,t̪ʰ,1
Assam,consonant,t̪̰,1
Assam,consonant,z̤,1
Assam,consonant,ɡ̰,1
Assam,consonant,ɹ,1
Assam,consonant,ɽ,1
Assam,tone,˧,2
Assam,tone,˥,1
Assam,tone,˥˩,1
Assam,tone,˩,1
Assam,tone,˩˥,1
Assam,vowel,i,8
Assam,vowel,u,8
Assam,vowel,a,7
Assam,vowel,e,7
Assam,vowel,o,7
Assam,vowel,ɔ,7
Assam,vowel,ɛ,6
Assam,vowel,ə,3
Assam,vowel,ʊ,3
Assam,vowel,ai,2
Assam,vowel,ei,2
Assam,vowel,oi,2
Assam,vowel,ui,2
Assam,vowel,ɪ,2
Assam,vowel,ʊ̃,2
Assam,vowel,ae̞,1
Assam,vowel,ao,1
Assam,vowel,au,1
Assam,vowel,ã,1
Assam,vowel,eu,1
Assam,vowel,eə,1
Assam,vowel,ẽ,1
Assam,vowel,e̞,1
Assam,vowel,ẽ̞,1
Assam,vowel,ia,1
Assam,vowel,ie,1
Assam,vowel,io,1
Assam,vowel,iɔ,1
Assam,vowel,ĩ,1
Assam,vowel,i̯a,1
Assam,vowel,i̯u,1
Assam,vowel,i̯ɔ,1
Assam,vowel,oe̞,1
Assam,vowel,ou,1
Assam,vowel,õ,1
Assam,vowel,õ̞,1
Assam,vowel,ũ,1
Assam,vowel,ũː,1
Assam,vowel,u̞,1
Assam,vowel,u̯ə,1
Assam,vowel,æ̞̃,1
Assam,vowel,ɑ,1
Assam,vowel,ɑ̃,1
Assam,vowel,ɒ,1
Assam,vowel,ɛ̃,1
Assam,vowel,ɪ̃,1
Assam,vowel,ɯ,1
Assam,vowel,ʌ̃,1
Badakhshan,consonant,b,2
Badakhshan,consonant,d,2
Badakhshan,consonant,dz,2
Badakhshan,consonant,d̠ʒ,2
Badakhshan,consonant,f,2
Badakhshan,consonant,h,2
Badakhshan,consonant,k,2
Badakhshan,consonant,l,2
Badakhshan,consonant,m,2
Badakhshan,consonant,n,2
Badakhshan,consonant,p,2
Badakhshan,consonant,q,2
Badakhshan,consonant,r,2
Badakhshan,consonant,s,2
Badakhshan,consonant,t,2
Badakhshan,consonant,ts,2
Badakhshan,consonant,t̠ʃ,2
Badakhshan,consonant,v,2
Badakhshan,consonant,w,2
Badakhshan,consonant,x,2
Badakhshan,consonant,z,2
Badakhshan,consonant,ɡ,2
Badakhshan,consonant,ʂ,2
Badakhshan,consonant,ʃ,2
Badakhshan,consonant,ʈʂ,2
Badakhshan,consonant,ʐ,2
Badakhshan,consonant,ʒ,2
Badakhshan,consonant,c,1
Badakhshan,consonant,j,1
Badakhshan,consonant,ç,1
Badakhshan,consonant,ɖ,1
Badakhshan,consonant,ɖʐ,1
Badakhshan,consonant,ɟ,1
Badakhshan,consonant,ɣ,1
Badakhshan,consonant,ɭ,1
Badakhshan,consonant,ɲ,1
Badakhshan,consonant,ɽ,1
Badakhshan,consonant,ʈ,1
Badakhshan,consonant,ʝ,1
Badakhshan,consonant,χ,1
Badakhshan,vowel,ə,2
Badakhshan,vowel,a,1
Badakhshan,vowel,ä,1
Badakhshan,vowel,eː,1
Badakhshan,vowel,e̞,1
Badakhshan,vowel,i,1
Badakhshan,vowel,iː,1
Badakhshan,vowel,o,1
Badakhshan,vowel,u,1
Badakhshan,vowel,uː,1
Badakhshan,vowel,ɐ,1
Badakhshan,vowel,ɑː,1
Badakhshan,vowel,ɔ,1
Badakhshan,vowel,ɔ̜ː,1
Badakhshan,vowel,ʊ,1
Balochistan,consonant,b,12
Balochistan,consonant,m,12
Balochistan,consonant,ɡ,12
Balochistan,consonant,d̠ʒ,11
Balochistan,consonant,x,11
Balochistan,consonant,ɣ,11
Balochistan,consonant,j,10
Balochistan,consonant,k,10
Balochistan,consonant,p,10
Balochistan,consonant,t̠ʃ,10
Balochistan,consonant,ɖ,10
Balochistan,consonant,ɽ,10
Balochistan,consonant,ʃ,10
Balochistan,consonant,ʒ,10
Balochistan,consonant,h,8
Balochistan,consonant,s,8
Balochistan,consonant,z,8
Balochistan,consonant,ʈ,8
Balochistan,consonant,d,7
Balochistan,consonant,d̪,7
Balochistan,consonant,f,7
Balochistan,consonant,l,7
Balochistan,consonant,ɾ,7
Balochistan,consonant,n,6
Balochistan,consonant,n̪,6
Balochistan,consonant,t,6
Balochistan,consonant,t̪,6
Balochistan,consonant,w,5
Balochistan,consonant,ʋ,5
Balochistan,consonant,l̪,4
Balochistan,consonant,r̪,4
Balochistan,consonant,s̪,4
Balochistan,consonant,z̪,4
Balochistan,consonant,ɬ̪,4
Balochistan,consonant,ʔ,4
Balochistan,consonant,kʰ,2
Balochistan,consonant,pʰ,2
Balochistan,consonant,r,2
Balochistan,consonant,t̠ʃʰ,2
Balochistan,consonant,v,2
Balochistan,consonant,ɬ̪|ɬ,2
Balochistan,consonant,ʈʰ,2
Balochistan,consonant,b̤,1
Balochistan,consonant,dz,1
Balochistan,consonant,d̠̤ʒ̤,1
Balochistan,consonant,d̤,1
Balochistan,consonant,tsʰ,1
Balochistan,consonant,tʰ,1
Balochistan,consonant,t̪ʰ,1
Balochistan,consonant,w̤,1
Balochistan,consonant,ð,1
Balochistan,consonant,ɖ̤,1
Balochistan,consonant,ɡ̤,1
Balochistan,consonant,ɳ,1
Balochistan,consonant,ɽ̃,1
Balochistan,consonant,ʁ,1
Balochistan,consonant,β,1
Balochistan,consonant,θ,1
Balochistan,consonant,χ,1
Balochistan,vowel,iː,12
Balochistan,vowel,uː,10
Balochistan,vowel,a,7
Balochistan,vowel,i,6
Balochistan,vowel,ĩː,6
Balochistan,vowel,oː,6
Balochistan,vowel,u,6
Balochistan,vowel,eː,5
Balochistan,vowel,ũː,5
Balochistan,vowel,ɪ,5
Balochistan,vowel,ʊ,5
Balochistan,vowel,aː,4
Balochistan,vowel,ã,4
Balochistan,vowel,ãː,4
Balochistan,vowel,ä,4
Balochistan,vowel,ĩ,4
Balochistan,vowel,ũ,4
Balochistan,vowel,ɑː,4
Balochistan,vowel,ɔʊ̯,4
Balochistan,vowel,ɔː,4
Balochistan,vowel,ɔ̃ː,4
Balochistan,vowel,ɛ,4
Balochistan,vowel,ɛː,4
Balochistan,vowel,ɛ̃ː,4
Balochistan,vowel,äː,3
Balochistan,vowel,e,3
Balochistan,vowel,æɪ̯,3
Balochistan,vowel,æ̃ɪ̯̃,2
Balochistan,vowel,ɔ̃ʊ̯̃,2
Balochistan,vowel,ɪ̃,2
Balochistan,vowel,ʊ̃,2
Balochistan,vowel,aːɪ,1
Balochistan,vowel,ã̈ː,1
Balochistan,vowel,ẽː,1
Balochistan,vowel,iɛː,1
Balochistan,vowel,ĩɛ̃ː,1
Balochistan,vowel,i̯ɛ,1
Balochistan,vowel,o,1
Balochistan,vowel,õː,1
Balochistan,vowel,uɔː,1
Balochistan,vowel,ũɔ̃ː,1
Balochistan,vowel,u̯ɔ,1
Balochistan,vowel,yː,1
Balochistan,vowel,æɛ,1
Balochistan,vowel,øː,1
Balochistan,vowel,ø̃,1
Balochistan,vowel,ɑʊ̯,1
Balochistan,vowel,ɒː,1
Balochistan,vowel,ɒ̃ː,1
Balochistan,vowel,ə,1
Bihar,consonant,b,4
Bihar,consonant,b̤,4
Bihar,consonant,d̪,4
Bihar,consonant,d̪̤,4
Bihar,consonant,k,4
Bihar,consonant,kʰ,4
Bihar,consonant,m,4
Bihar,consonant,n,4
Bihar,consonant,p,4
Bihar,consonant,pʰ,4
Bihar,consonant,s,4
Bihar,consonant,t̪,4
Bihar,consonant,t̪ʰ,4
Bihar,consonant,ɖ,4
Bihar,consonant,ɖ̤,4
Bihar,consonant,ɡ,4
Bihar,consonant,ʈ,4
Bihar,consonant,ʈʰ,4
Bihar,consonant,h,3
Bihar,consonant,j,3
Bihar,consonant,r,3
Bihar,consonant,w,3
Bihar,consonant,ŋ,3
Bihar,consonant,ɡ̤,3
Bihar,consonant,ɽ,3
Bihar,consonant,ɽ̤,3
Bihar,consonant,c,2
Bihar,consonant,cʰ,2
Bihar,consonant,l,2
Bihar,consonant,l̤,2
Bihar,consonant,m̤,2
Bihar,consonant,n̤,2
Bihar,consonant,rʰ,2
Bihar,consonant,ɟ,2
Bihar,consonant,ɟ̤,2
Bihar,consonant,cç,1
Bihar,consonant,cçʰ,1
Bihar,consonant,d̠ʒ,1
Bihar,consonant,d̠̤ʒ̤,1
Bihar,consonant,t̠ʃ,1
Bihar,consonant,t̠ʃʰ,1
Bihar,consonant,ç,1
Bihar,consonant,ŋʰ,1
Bihar,consonant,ɟʝ,1
Bihar,consonant,ɟ̤ʝ,1
Bihar,consonant,ɡʱ,1
Bihar,consonant,ɲ,1
Bihar,consonant,ɳ,1
Bihar,consonant,ɾ,1
Bihar,consonant,ʂ,1
Bihar,vowel,a,4
Bihar,vowel,e,4
Bihar,vowel,i,4
Bihar,vowel,o,4
Bihar,vowel,u,4
Bihar,vowel,ã,3
Bihar,vowel,ẽ,3
Bihar,vowel,ĩ,3
Bihar,vowel,õ,3
Bihar,vowel,ũ,3
Bihar,vowel,ai,2
Bihar,vowel,au,2
Bihar,vowel,æ,2
Bihar,vowel,ɔ,2
Bihar,vowel,ə,2
Bihar,vowel,əi,2
Bihar,vowel,əu,2
Bihar,vowel,ʌ,2
Bihar,vowel,ʌ̃,2
Bihar,vowel,ãĩ,1
Bihar,vowel,ãũ,1
Bihar,vowel,eu,1
Bihar,vowel,iu,1
Bihar,vowel,oi,1
Bihar,vowel,ou,1
Bihar,vowel,ui,1
Bihar,vowel,æ̃,1
Bihar,vowel,ɔ̃,1
Bihar,vowel,ə̃,1
Bihar,vowel,ə̃ĩ,1
Bihar,vowel,ə̃ũ,1
Bumthang,consonant,b,1
Bumthang,consonant,c,1
Bumthang,consonant,cʰ,1
Bumthang,consonant,d̪,1
Bumthang,consonant,h,1
Bumthang,consonant,j,1
Bumthang,consonant,k,1
Bumthang,consonant,kʰ,1
Bumthang,consonant,l,1
Bumthang,consonant,m,1
Bumthang,consonant,n,1
Bumthang,consonant,p,1
Bumthang,consonant,pʰ,1
Bumthang,consonant,r,1
Bumthang,consonant,s,1
Bumthang,consonant,t̪,1
Bumthang,consonant,t̪s̪,1
Bumthang,consonant,t̪s̪ʰ,1
Bumthang,consonant,t̪ʰ,1
Bumthang,consonant,w,1
Bumthang,consonant,z,1
Bumthang,consonant,ç,1
Bumthang,consonant,ŋ,1
Bumthang,consonant,ɖ,1
Bumthang,consonant,ɟ,1
Bumthang,consonant,ɡ,1
Bumthang,consonant,ɬ,1
Bumthang,consonant,ɲ,1
Bumthang,consonant,ʈ,1
Bumthang,consonant,ʈʰ,1
Bumthang,consonant,ʔ,1
Bumthang,vowel,e,1
Bumthang,vowel,eː,1
Bumthang,vowel,i,1
Bumthang,vowel,iu,1
Bumthang,vowel,iː,1
Bumthang,vowel,o,1
Bumthang,vowel,oi,1
Bumthang,vowel,oː,1
Bumthang,vowel,u,1
Bumthang,vowel,ui,1
Bumthang,vowel,uː,1
Bumthang,vowel,ɑ,1
Bumthang,vowel,ɑu,1
Bumthang,vowel,ɑː,1
Central Region,consonant,b,15
Central Region,consonant,k,15
Central Region,consonant,m,15
Central Region,consonant,p,15
Central Region,consonant,ɡ,15
Central Region,consonant,kʰ,14
Central Region,consonant,pʰ,14
Central Region,consonant,s,14
Central Region,consonant,l,13
Central Region,consonant,ŋ,13
Central Region,consonant,d̪,12
Central Region,consonant,h,12
Central Region,consonant,t̪,12
Central Region,consonant,ʈ,12
Central Region,consonant,ʈʰ,12
Central Region,consonant,t̪ʰ,11
Central Region,consonant,ɖ,11
Central Region,consonant,j,10
Central Region,consonant,w,10
Central Region,consonant,b̤,9
Central Region,consonant,dz,8
Central Region,consonant,d̪̤,8
Central Region,consonant,ts,8
Central Region,consonant,ɖ̤,8
Central Region,consonant,n,7
Central Region,consonant,n̪,7
Central Region,consonant,r,7
Central Region,consonant,tsʰ,7
Central Region,consonant,ɡ̤,7
Central Region,consonant,ɾ,6
Central Region,consonant,c,3
Central Region,consonant,cʰ,3
Central Region,consonant,dʑ,3
Central Region,consonant,l̥,3
Central Region,consonant,tɕ,3
Central Region,consonant,ɟ,3
Central Region,consonant,ɡʱ,3
Central Region,consonant,ɦ,3
Central Region,consonant,ɲ,3
Central Region,consonant,bː,2
Central Region,consonant,b̤ː,2
Central Region,consonant,cç,2
Central Region,consonant,cçʰ,2
Central Region,consonant,d,2
Central Region,consonant,dzː,2
Central Region,consonant,dz̤,2
Central Region,consonant,d̠ʒ,2
Central Region,consonant,d̤z̤,2
Central Region,consonant,d̤z̤ː,2
Central Region,consonant,d̪ː,2
